graph_id,source_node,target_node,label,feature_0,feature_1,feature_2,feature_3
27,0,9,0,1.0,0.0,0.0,0.0
27,0,13,0,0.0,1.0,0.0,0.0
27,1,0,0,1.0,0.0,0.0,0.0
27,1,2,0,1.0,0.0,0.0,0.0
27,2,1,0,1.0,0.0,0.0,0.0
27,2,3,0,1.0,0.0,0.0,0.0
27,2,7,0,1.0,0.0,0.0,0.0
27,3,2,0,1.0,0.0,0.0,0.0
27,3,4,0,1.0,0.0,0.0,0.0
27,4,3,0,1.0,0.0,0.0,0.0
27,4,5,0,1.0,0.0,0.0,0.0
27,5,4,0,1.0,0.0,0.0,0.0
27,5,6,0,1.0,0.0,0.0,0.0
27,6,5,0,1.0,0.0,0.0,0.0
27,6,7,0,1.0,0.0,0.0,0.0
27,7,2,0,1.0,0.0,0.0,0.0
27,7,6,0,1.0,0.0,0.0,0.0
27,7,8,0,1.0,0.0,0.0,0.0
27,8,7,0,1.0,0.0,0.0,0.0
27,8,9,0,1.0,0.0,0.0,0.0
27,9,0,0,1.0,0.0,0.0,0.0
27,9,8,0,1.0,0.0,0.0,0.0
27,9,10,0,0.0,1.0,0.0,0.0
27,10,9,0,0.0,1.0,0.0,0.0
27,10,11,0,0.0,0.0,1.0,0.0
27,10,12,0,0.0,1.0,0.0,0.0
27,11,10,0,0.0,0.0,1.0,0.0
27,12,10,0,0.0,1.0,0.0,0.0
27,13,0,0,0.0,1.0,0.0,0.0
28,0,1,1,1.0,0.0,0.0,0.0
28,0,5,1,1.0,0.0,0.0,0.0
28,1,0,1,1.0,0.0,0.0,0.0
28,1,2,1,1.0,0.0,0.0,0.0
28,2,1,1,1.0,0.0,0.0,0.0
28,2,3,1,1.0,0.0,0.0,0.0
28,3,2,1,1.0,0.0,0.0,0.0
28,3,4,1,1.0,0.0,0.0,0.0
28,3,6,1,0.0,1.0,0.0,0.0
28,4,3,1,1.0,0.0,0.0,0.0
28,4,5,1,1.0,0.0,0.0,0.0
28,5,0,1,1.0,0.0,0.0,0.0
28,5,4,1,1.0,0.0,0.0,0.0
28,6,3,1,0.0,1.0,0.0,0.0
28,6,7,1,0.0,0.0,1.0,0.0
28,7,6,1,0.0,0.0,1.0,0.0
28,7,8,1,0.0,1.0,0.0,0.0
28,8,7,1,0.0,1.0,0.0,0.0
28,8,9,1,1.0,0.0,0.0,0.0
28,8,13,1,1.0,0.0,0.0,0.0
28,9,8,1,1.0,0.0,0.0,0.0
28,9,10,1,1.0,0.0,0.0,0.0
28,10,9,1,1.0,0.0,0.0,0.0
28,10,11,1,1.0,0.0,0.0,0.0
28,11,10,1,1.0,0.0,0.0,0.0
28,11,12,1,1.0,0.0,0.0,0.0
28,11,14,1,0.0,1.0,0.0,0.0
28,12,11,1,1.0,0.0,0.0,0.0
28,12,13,1,1.0,0.0,0.0,0.0
28,13,8,1,1.0,0.0,0.0,0.0
28,13,12,1,1.0,0.0,0.0,0.0
28,14,11,1,0.0,1.0,0.0,0.0
28,14,15,1,0.0,0.0,1.0,0.0
28,14,16,1,0.0,1.0,0.0,0.0
28,15,14,1,0.0,0.0,1.0,0.0
28,16,14,1,0.0,1.0,0.0,0.0
29,0,1,0,1.0,0.0,0.0,0.0
29,0,14,0,1.0,0.0,0.0,0.0
29,1,0,0,1.0,0.0,0.0,0.0
29,1,2,0,1.0,0.0,0.0,0.0
29,1,4,0,0.0,1.0,0.0,0.0
29,2,1,0,1.0,0.0,0.0,0.0
29,2,3,0,1.0,0.0,0.0,0.0
29,3,2,0,1.0,0.0,0.0,0.0
29,3,13,0,1.0,0.0,0.0,0.0
29,4,1,0,0.0,1.0,0.0,0.0
29,4,5,0,1.0,0.0,0.0,0.0
29,4,9,0,1.0,0.0,0.0,0.0
29,5,4,0,1.0,0.0,0.0,0.0
29,5,6,0,1.0,0.0,0.0,0.0
29,6,5,0,1.0,0.0,0.0,0.0
29,6,7,0,1.0,0.0,0.0,0.0
29,7,6,0,1.0,0.0,0.0,0.0
29,7,8,0,1.0,0.0,0.0,0.0
29,7,10,0,0.0,1.0,0.0,0.0
29,8,7,0,1.0,0.0,0.0,0.0
29,8,9,0,1.0,0.0,0.0,0.0
29,9,4,0,1.0,0.0,0.0,0.0
29,9,8,0,1.0,0.0,0.0,0.0
29,10,7,0,0.0,1.0,0.0,0.0
29,10,11,0,0.0,0.0,1.0,0.0
29,10,12,0,0.0,1.0,0.0,0.0
29,11,10,0,0.0,0.0,1.0,0.0
29,12,10,0,0.0,1.0,0.0,0.0
29,13,3,0,1.0,0.0,0.0,0.0
29,13,14,0,1.0,0.0,0.0,0.0
29,14,0,0,1.0,0.0,0.0,0.0
29,14,13,0,1.0,0.0,0.0,0.0
30,0,1,0,0.0,1.0,0.0,0.0
30,1,0,0,0.0,1.0,0.0,0.0
30,1,2,0,0.0,1.0,0.0,0.0
30,2,1,0,0.0,1.0,0.0,0.0
30,2,3,0,1.0,0.0,0.0,0.0
30,2,11,0,1.0,0.0,0.0,0.0
30,3,2,0,1.0,0.0,0.0,0.0
30,3,4,0,1.0,0.0,0.0,0.0
30,4,3,0,1.0,0.0,0.0,0.0
30,4,5,0,1.0,0.0,0.0,0.0
30,4,9,0,1.0,0.0,0.0,0.0
30,5,4,0,1.0,0.0,0.0,0.0
30,5,6,0,1.0,0.0,0.0,0.0
30,6,5,0,1.0,0.0,0.0,0.0
30,6,7,0,1.0,0.0,0.0,0.0
30,7,6,0,1.0,0.0,0.0,0.0
30,7,8,0,1.0,0.0,0.0,0.0
30,8,7,0,1.0,0.0,0.0,0.0
30,8,9,0,1.0,0.0,0.0,0.0
30,9,4,0,1.0,0.0,0.0,0.0
30,9,8,0,1.0,0.0,0.0,0.0
30,9,10,0,1.0,0.0,0.0,0.0
30,10,9,0,1.0,0.0,0.0,0.0
30,10,11,0,1.0,0.0,0.0,0.0
30,10,12,0,0.0,1.0,0.0,0.0
30,11,2,0,1.0,0.0,0.0,0.0
30,11,10,0,1.0,0.0,0.0,0.0
30,12,10,0,0.0,1.0,0.0,0.0
30,12,13,0,0.0,0.0,1.0,0.0
30,12,14,0,0.0,1.0,0.0,0.0
30,13,12,0,0.0,0.0,1.0,0.0
30,14,12,0,0.0,1.0,0.0,0.0
31,0,1,0,0.0,0.0,1.0,0.0
31,0,12,0,0.0,1.0,0.0,0.0
31,1,0,0,0.0,0.0,1.0,0.0
31,1,2,0,0.0,1.0,0.0,0.0
31,2,1,0,0.0,1.0,0.0,0.0
31,2,3,0,0.0,0.0,1.0,0.0
31,2,10,0,0.0,1.0,0.0,0.0
31,3,2,0,0.0,0.0,1.0,0.0
31,3,8,0,0.0,1.0,0.0,0.0
31,4,5,0,0.0,0.0,1.0,0.0
31,4,6,0,0.0,1.0,0.0,0.0
31,4,12,0,0.0,1.0,0.0,0.0
31,5,4,0,0.0,0.0,1.0,0.0
31,6,4,0,0.0,1.0,0.0,0.0
31,7,8,0,0.0,1.0,0.0,0.0
31,8,3,0,0.0,1.0,0.0,0.0
31,8,7,0,0.0,1.0,0.0,0.0
31,8,9,0,0.0,0.0,1.0,0.0
31,9,8,0,0.0,0.0,1.0,0.0
31,9,10,0,0.0,1.0,0.0,0.0
31,10,2,0,0.0,1.0,0.0,0.0
31,10,9,0,0.0,1.0,0.0,0.0
31,10,11,0,0.0,1.0,0.0,0.0
31,11,10,0,0.0,1.0,0.0,0.0
31,11,12,0,0.0,0.0,1.0,0.0
31,12,0,0,0.0,1.0,0.0,0.0
31,12,4,0,0.0,1.0,0.0,0.0
31,12,11,0,0.0,0.0,1.0,0.0
32,0,1,1,1.0,0.0,0.0,0.0
32,0,5,1,1.0,0.0,0.0,0.0
32,1,0,1,1.0,0.0,0.0,0.0
32,1,2,1,1.0,0.0,0.0,0.0
32,2,1,1,1.0,0.0,0.0,0.0
32,2,3,1,1.0,0.0,0.0,0.0
32,3,2,1,1.0,0.0,0.0,0.0
32,3,4,1,1.0,0.0,0.0,0.0
32,3,12,1,0.0,1.0,0.0,0.0
32,4,3,1,1.0,0.0,0.0,0.0
32,4,5,1,1.0,0.0,0.0,0.0
32,4,6,1,0.0,1.0,0.0,0.0
32,5,0,1,1.0,0.0,0.0,0.0
32,5,4,1,1.0,0.0,0.0,0.0
32,6,4,1,0.0,1.0,0.0,0.0
32,6,7,1,1.0,0.0,0.0,0.0
32,6,11,1,1.0,0.0,0.0,0.0
32,7,6,1,1.0,0.0,0.0,0.0
32,7,8,1,1.0,0.0,0.0,0.0
32,8,7,1,1.0,0.0,0.0,0.0
32,8,9,1,1.0,0.0,0.0,0.0
32,9,8,1,1.0,0.0,0.0,0.0
32,9,10,1,1.0,0.0,0.0,0.0
32,10,9,1,1.0,0.0,0.0,0.0
32,10,11,1,1.0,0.0,0.0,0.0
32,10,15,1,1.0,0.0,0.0,0.0
32,11,6,1,1.0,0.0,0.0,0.0
32,11,10,1,1.0,0.0,0.0,0.0
32,11,12,1,1.0,0.0,0.0,0.0
32,12,3,1,0.0,1.0,0.0,0.0
32,12,11,1,1.0,0.0,0.0,0.0
32,12,13,1,1.0,0.0,0.0,0.0
32,13,12,1,1.0,0.0,0.0,0.0
32,13,14,1,1.0,0.0,0.0,0.0
32,14,13,1,1.0,0.0,0.0,0.0
32,14,15,1,1.0,0.0,0.0,0.0
32,14,16,1,0.0,1.0,0.0,0.0
32,15,10,1,1.0,0.0,0.0,0.0
32,15,14,1,1.0,0.0,0.0,0.0
32,16,14,1,0.0,1.0,0.0,0.0
32,16,17,1,0.0,0.0,1.0,0.0
32,16,18,1,0.0,1.0,0.0,0.0
32,17,16,1,0.0,0.0,1.0,0.0
32,18,16,1,0.0,1.0,0.0,0.0
33,0,1,1,1.0,0.0,0.0,0.0
33,0,5,1,1.0,0.0,0.0,0.0
33,1,0,1,1.0,0.0,0.0,0.0
33,1,2,1,1.0,0.0,0.0,0.0
33,1,19,1,0.0,1.0,0.0,0.0
33,2,1,1,1.0,0.0,0.0,0.0
33,2,3,1,1.0,0.0,0.0,0.0
33,3,2,1,1.0,0.0,0.0,0.0
33,3,4,1,1.0,0.0,0.0,0.0
33,3,18,1,0.0,1.0,0.0,0.0
33,4,3,1,1.0,0.0,0.0,0.0
33,4,5,1,1.0,0.0,0.0,0.0
33,4,9,1,0.0,1.0,0.0,0.0
33,5,0,1,1.0,0.0,0.0,0.0
33,5,4,1,1.0,0.0,0.0,0.0
33,5,6,1,0.0,1.0,0.0,0.0
33,6,5,1,0.0,1.0,0.0,0.0
33,6,7,1,0.0,1.0,0.0,0.0
33,7,6,1,0.0,1.0,0.0,0.0
33,7,8,1,0.0,1.0,0.0,0.0
33,8,7,1,0.0,1.0,0.0,0.0
33,8,9,1,1.0,0.0,0.0,0.0
33,8,13,1,1.0,0.0,0.0,0.0
33,9,4,1,0.0,1.0,0.0,0.0
33,9,8,1,1.0,0.0,0.0,0.0
33,9,10,1,1.0,0.0,0.0,0.0
33,10,9,1,1.0,0.0,0.0,0.0
33,10,11,1,1.0,0.0,0.0,0.0
33,10,17,1,0.0,1.0,0.0,0.0
33,11,10,1,1.0,0.0,0.0,0.0
33,11,12,1,1.0,0.0,0.0,0.0
33,12,11,1,1.0,0.0,0.0,0.0
33,12,13,1,1.0,0.0,0.0,0.0
33,12,14,1,0.0,1.0,0.0,0.0
33,13,8,1,1.0,0.0,0.0,0.0
33,13,12,1,1.0,0.0,0.0,0.0
33,14,12,1,0.0,1.0,0.0,0.0
33,14,15,1,0.0,0.0,1.0,0.0
33,14,16,1,0.0,1.0,0.0,0.0
33,15,14,1,0.0,0.0,1.0,0.0
33,16,14,1,0.0,1.0,0.0,0.0
33,17,10,1,0.0,1.0,0.0,0.0
33,17,18,1,0.0,1.0,0.0,0.0
33,18,3,1,0.0,1.0,0.0,0.0
33,18,17,1,0.0,1.0,0.0,0.0
33,19,1,1,0.0,1.0,0.0,0.0
33,19,20,1,0.0,0.0,1.0,0.0
33,19,21,1,0.0,1.0,0.0,0.0
33,20,19,1,0.0,0.0,1.0,0.0
33,21,19,1,0.0,1.0,0.0,0.0
34,0,1,1,1.0,0.0,0.0,0.0
34,0,13,1,1.0,0.0,0.0,0.0
34,1,0,1,1.0,0.0,0.0,0.0
34,1,2,1,1.0,0.0,0.0,0.0
34,2,1,1,1.0,0.0,0.0,0.0
34,2,3,1,1.0,0.0,0.0,0.0
34,3,2,1,1.0,0.0,0.0,0.0
34,3,4,1,1.0,0.0,0.0,0.0
34,3,12,1,1.0,0.0,0.0,0.0
34,4,3,1,1.0,0.0,0.0,0.0
34,4,5,1,1.0,0.0,0.0,0.0
34,5,4,1,1.0,0.0,0.0,0.0
34,5,6,1,1.0,0.0,0.0,0.0
34,5,10,1,1.0,0.0,0.0,0.0
34,6,5,1,1.0,0.0,0.0,0.0
34,6,7,1,1.0,0.0,0.0,0.0
34,7,6,1,1.0,0.0,0.0,0.0
34,7,8,1,1.0,0.0,0.0,0.0
34,7,14,1,0.0,1.0,0.0,0.0
34,8,7,1,1.0,0.0,0.0,0.0
34,8,9,1,1.0,0.0,0.0,0.0
34,9,8,1,1.0,0.0,0.0,0.0
34,9,10,1,1.0,0.0,0.0,0.0
34,10,5,1,1.0,0.0,0.0,0.0
34,10,9,1,1.0,0.0,0.0,0.0
34,10,11,1,1.0,0.0,0.0,0.0
34,11,10,1,1.0,0.0,0.0,0.0
34,11,12,1,1.0,0.0,0.0,0.0
34,12,3,1,1.0,0.0,0.0,0.0
34,12,11,1,1.0,0.0,0.0,0.0
34,12,13,1,1.0,0.0,0.0,0.0
34,13,0,1,1.0,0.0,0.0,0.0
34,13,12,1,1.0,0.0,0.0,0.0
34,14,7,1,0.0,1.0,0.0,0.0
34,14,15,1,0.0,0.0,1.0,0.0
34,14,16,1,0.0,1.0,0.0,0.0
34,15,14,1,0.0,0.0,1.0,0.0
34,16,14,1,0.0,1.0,0.0,0.0
35,0,1,1,1.0,0.0,0.0,0.0
35,0,19,1,1.0,0.0,0.0,0.0
35,1,0,1,1.0,0.0,0.0,0.0
35,1,2,1,1.0,0.0,0.0,0.0
35,1,6,1,0.0,1.0,0.0,0.0
35,2,1,1,1.0,0.0,0.0,0.0
35,2,3,1,1.0,0.0,0.0,0.0
35,3,2,1,1.0,0.0,0.0,0.0
35,3,4,1,1.0,0.0,0.0,0.0
35,4,3,1,1.0,0.0,0.0,0.0
35,4,5,1,1.0,0.0,0.0,0.0
35,4,19,1,1.0,0.0,0.0,0.0
35,5,4,1,1.0,0.0,0.0,0.0
35,5,11,1,1.0,0.0,0.0,0.0
35,6,1,1,0.0,1.0,0.0,0.0
35,6,7,1,0.0,0.0,1.0,0.0
35,6,8,1,0.0,1.0,0.0,0.0
35,7,6,1,0.0,0.0,1.0,0.0
35,8,6,1,0.0,1.0,0.0,0.0
35,9,10,1,1.0,0.0,0.0,0.0
35,9,14,1,1.0,0.0,0.0,0.0
35,10,9,1,1.0,0.0,0.0,0.0
35,10,11,1,1.0,0.0,0.0,0.0
35,11,5,1,1.0,0.0,0.0,0.0
35,11,10,1,1.0,0.0,0.0,0.0
35,11,12,1,1.0,0.0,0.0,0.0
35,12,11,1,1.0,0.0,0.0,0.0
35,12,13,1,1.0,0.0,0.0,0.0
35,12,18,1,1.0,0.0,0.0,0.0
35,13,12,1,1.0,0.0,0.0,0.0
35,13,14,1,1.0,0.0,0.0,0.0
35,14,9,1,1.0,0.0,0.0,0.0
35,14,13,1,1.0,0.0,0.0,0.0
35,14,15,1,0.0,1.0,0.0,0.0
35,15,14,1,0.0,1.0,0.0,0.0
35,15,16,1,0.0,0.0,1.0,0.0
35,15,17,1,0.0,1.0,0.0,0.0
35,16,15,1,0.0,0.0,1.0,0.0
35,17,15,1,0.0,1.0,0.0,0.0
35,18,12,1,1.0,0.0,0.0,0.0
35,18,19,1,1.0,0.0,0.0,0.0
35,19,0,1,1.0,0.0,0.0,0.0
35,19,4,1,1.0,0.0,0.0,0.0
35,19,18,1,1.0,0.0,0.0,0.0
36,0,1,1,1.0,0.0,0.0,0.0
36,0,12,1,1.0,0.0,0.0,0.0
36,1,0,1,1.0,0.0,0.0,0.0
36,1,2,1,1.0,0.0,0.0,0.0
36,2,1,1,1.0,0.0,0.0,0.0
36,2,3,1,1.0,0.0,0.0,0.0
36,2,7,1,1.0,0.0,0.0,0.0
36,3,2,1,1.0,0.0,0.0,0.0
36,3,4,1,1.0,0.0,0.0,0.0
36,3,11,1,1.0,0.0,0.0,0.0
36,4,3,1,1.0,0.0,0.0,0.0
36,4,5,1,1.0,0.0,0.0,0.0
36,5,4,1,1.0,0.0,0.0,0.0
36,5,6,1,1.0,0.0,0.0,0.0
36,6,5,1,1.0,0.0,0.0,0.0
36,6,7,1,1.0,0.0,0.0,0.0
36,7,2,1,1.0,0.0,0.0,0.0
36,7,6,1,1.0,0.0,0.0,0.0
36,7,8,1,0.0,1.0,0.0,0.0
36,8,7,1,0.0,1.0,0.0,0.0
36,8,9,1,0.0,0.0,1.0,0.0
36,8,10,1,0.0,1.0,0.0,0.0
36,9,8,1,0.0,0.0,1.0,0.0
36,10,8,1,0.0,1.0,0.0,0.0
36,11,3,1,1.0,0.0,0.0,0.0
36,11,12,1,1.0,0.0,0.0,0.0
36,11,13,1,0.0,1.0,0.0,0.0
36,12,0,1,1.0,0.0,0.0,0.0
36,12,11,1,1.0,0.0,0.0,0.0
36,13,11,1,0.0,1.0,0.0,0.0
36,13,14,1,0.0,0.0,1.0,0.0
36,13,15,1,0.0,1.0,0.0,0.0
36,14,13,1,0.0,0.0,1.0,0.0
36,15,13,1,0.0,1.0,0.0,0.0
37,0,1,1,1.0,0.0,0.0,0.0
37,0,21,1,1.0,0.0,0.0,0.0
37,0,25,1,1.0,0.0,0.0,0.0
37,1,0,1,1.0,0.0,0.0,0.0
37,1,2,1,1.0,0.0,0.0,0.0
37,1,6,1,1.0,0.0,0.0,0.0
37,2,1,1,1.0,0.0,0.0,0.0
37,2,3,1,1.0,0.0,0.0,0.0
37,2,19,1,1.0,0.0,0.0,0.0
37,3,2,1,1.0,0.0,0.0,0.0
37,3,4,1,1.0,0.0,0.0,0.0
37,4,3,1,1.0,0.0,0.0,0.0
37,4,5,1,1.0,0.0,0.0,0.0
37,5,4,1,1.0,0.0,0.0,0.0
37,5,6,1,1.0,0.0,0.0,0.0
37,5,13,1,0.0,1.0,0.0,0.0
37,6,1,1,1.0,0.0,0.0,0.0
37,6,5,1,1.0,0.0,0.0,0.0
37,6,7,1,1.0,0.0,0.0,0.0
37,7,6,1,1.0,0.0,0.0,0.0
37,7,8,1,1.0,0.0,0.0,0.0
37,7,12,1,0.0,1.0,0.0,0.0
37,8,7,1,1.0,0.0,0.0,0.0
37,8,9,1,0.0,1.0,0.0,0.0
37,8,25,1,1.0,0.0,0.0,0.0
37,9,8,1,0.0,1.0,0.0,0.0
37,9,10,1,0.0,1.0,0.0,0.0
37,10,9,1,0.0,1.0,0.0,0.0
37,10,11,1,0.0,1.0,0.0,0.0
37,11,10,1,0.0,1.0,0.0,0.0
37,11,12,1,0.0,1.0,0.0,0.0
37,12,7,1,0.0,1.0,0.0,0.0
37,12,11,1,0.0,1.0,0.0,0.0
37,13,5,1,0.0,1.0,0.0,0.0
37,13,14,1,0.0,0.0,1.0,0.0
37,13,15,1,0.0,1.0,0.0,0.0
37,14,13,1,0.0,0.0,1.0,0.0
37,15,13,1,0.0,1.0,0.0,0.0
37,16,17,1,0.0,0.0,1.0,0.0
37,16,18,1,0.0,1.0,0.0,0.0
37,16,22,1,0.0,1.0,0.0,0.0
37,17,16,1,0.0,0.0,1.0,0.0
37,18,16,1,0.0,1.0,0.0,0.0
37,19,2,1,1.0,0.0,0.0,0.0
37,19,20,1,1.0,0.0,0.0,0.0
37,20,19,1,1.0,0.0,0.0,0.0
37,20,21,1,1.0,0.0,0.0,0.0
37,21,0,1,1.0,0.0,0.0,0.0
37,21,20,1,1.0,0.0,0.0,0.0
37,21,22,1,1.0,0.0,0.0,0.0
37,22,16,1,0.0,1.0,0.0,0.0
37,22,21,1,1.0,0.0,0.0,0.0
37,22,23,1,1.0,0.0,0.0,0.0
37,23,22,1,1.0,0.0,0.0,0.0
37,23,24,1,1.0,0.0,0.0,0.0
37,24,23,1,1.0,0.0,0.0,0.0
37,24,25,1,1.0,0.0,0.0,0.0
37,25,0,1,1.0,0.0,0.0,0.0
37,25,8,1,1.0,0.0,0.0,0.0
37,25,24,1,1.0,0.0,0.0,0.0
38,0,1,1,1.0,0.0,0.0,0.0
38,0,13,1,1.0,0.0,0.0,0.0
38,1,0,1,1.0,0.0,0.0,0.0
38,1,2,1,1.0,0.0,0.0,0.0
38,2,1,1,1.0,0.0,0.0,0.0
38,2,3,1,1.0,0.0,0.0,0.0
38,2,11,1,1.0,0.0,0.0,0.0
38,3,2,1,1.0,0.0,0.0,0.0
38,3,4,1,1.0,0.0,0.0,0.0
38,4,3,1,1.0,0.0,0.0,0.0
38,4,5,1,1.0,0.0,0.0,0.0
38,5,4,1,1.0,0.0,0.0,0.0
38,5,6,1,1.0,0.0,0.0,0.0
38,5,10,1,1.0,0.0,0.0,0.0
38,6,5,1,1.0,0.0,0.0,0.0
38,6,7,1,1.0,0.0,0.0,0.0
38,6,23,1,0.0,1.0,0.0,0.0
38,7,6,1,1.0,0.0,0.0,0.0
38,7,8,1,1.0,0.0,0.0,0.0
38,8,7,1,1.0,0.0,0.0,0.0
38,8,9,1,1.0,0.0,0.0,0.0
38,8,20,1,0.0,1.0,0.0,0.0
38,9,8,1,1.0,0.0,0.0,0.0
38,9,10,1,1.0,0.0,0.0,0.0
38,9,15,1,1.0,0.0,0.0,0.0
38,10,5,1,1.0,0.0,0.0,0.0
38,10,9,1,1.0,0.0,0.0,0.0
38,10,11,1,1.0,0.0,0.0,0.0
38,11,2,1,1.0,0.0,0.0,0.0
38,11,10,1,1.0,0.0,0.0,0.0
38,11,12,1,1.0,0.0,0.0,0.0
38,12,11,1,1.0,0.0,0.0,0.0
38,12,13,1,1.0,0.0,0.0,0.0
38,12,14,1,1.0,0.0,0.0,0.0
38,13,0,1,1.0,0.0,0.0,0.0
38,13,12,1,1.0,0.0,0.0,0.0
38,14,12,1,1.0,0.0,0.0,0.0
38,14,15,1,1.0,0.0,0.0,0.0
38,14,19,1,0.0,1.0,0.0,0.0
38,15,9,1,1.0,0.0,0.0,0.0
38,15,14,1,1.0,0.0,0.0,0.0
38,15,16,1,0.0,1.0,0.0,0.0
38,16,15,1,0.0,1.0,0.0,0.0
38,16,17,1,0.0,1.0,0.0,0.0
38,17,16,1,0.0,1.0,0.0,0.0
38,17,18,1,0.0,1.0,0.0,0.0
38,18,17,1,0.0,1.0,0.0,0.0
38,18,19,1,0.0,1.0,0.0,0.0
38,19,14,1,0.0,1.0,0.0,0.0
38,19,18,1,0.0,1.0,0.0,0.0
38,20,8,1,0.0,1.0,0.0,0.0
38,20,21,1,0.0,0.0,1.0,0.0
38,20,22,1,0.0,1.0,0.0,0.0
38,21,20,1,0.0,0.0,1.0,0.0
38,22,20,1,0.0,1.0,0.0,0.0
38,23,6,1,0.0,1.0,0.0,0.0
38,23,24,1,0.0,0.0,1.0,0.0
38,23,25,1,0.0,1.0,0.0,0.0
38,24,23,1,0.0,0.0,1.0,0.0
38,25,23,1,0.0,1.0,0.0,0.0
39,0,1,1,1.0,0.0,0.0,0.0
39,0,5,1,1.0,0.0,0.0,0.0
39,1,0,1,1.0,0.0,0.0,0.0
39,1,2,1,1.0,0.0,0.0,0.0
39,2,1,1,1.0,0.0,0.0,0.0
39,2,3,1,1.0,0.0,0.0,0.0
39,2,11,1,0.0,1.0,0.0,0.0
39,3,2,1,1.0,0.0,0.0,0.0
39,3,4,1,1.0,0.0,0.0,0.0
39,3,9,1,0.0,1.0,0.0,0.0
39,4,3,1,1.0,0.0,0.0,0.0
39,4,5,1,1.0,0.0,0.0,0.0
39,5,0,1,1.0,0.0,0.0,0.0
39,5,4,1,1.0,0.0,0.0,0.0
39,5,6,1,0.0,1.0,0.0,0.0
39,6,5,1,0.0,1.0,0.0,0.0
39,6,7,1,0.0,0.0,1.0,0.0
39,6,8,1,0.0,1.0,0.0,0.0
39,7,6,1,0.0,0.0,1.0,0.0
39,8,6,1,0.0,1.0,0.0,0.0
39,9,3,1,0.0,1.0,0.0,0.0
39,9,10,1,0.0,1.0,0.0,0.0
39,10,9,1,0.0,1.0,0.0,0.0
39,10,11,1,1.0,0.0,0.0,0.0
39,10,15,1,1.0,0.0,0.0,0.0
39,11,2,1,0.0,1.0,0.0,0.0
39,11,10,1,1.0,0.0,0.0,0.0
39,11,12,1,1.0,0.0,0.0,0.0
39,12,11,1,1.0,0.0,0.0,0.0
39,12,13,1,1.0,0.0,0.0,0.0
39,13,12,1,1.0,0.0,0.0,0.0
39,13,14,1,1.0,0.0,0.0,0.0
39,14,13,1,1.0,0.0,0.0,0.0
39,14,15,1,1.0,0.0,0.0,0.0
39,14,16,1,0.0,1.0,0.0,0.0
39,15,10,1,1.0,0.0,0.0,0.0
39,15,14,1,1.0,0.0,0.0,0.0
39,16,14,1,0.0,1.0,0.0,0.0
39,16,17,1,0.0,0.0,1.0,0.0
39,16,18,1,0.0,1.0,0.0,0.0
39,17,16,1,0.0,0.0,1.0,0.0
39,18,16,1,0.0,1.0,0.0,0.0
40,0,1,1,1.0,0.0,0.0,0.0
40,0,5,1,1.0,0.0,0.0,0.0
40,1,0,1,1.0,0.0,0.0,0.0
40,1,2,1,1.0,0.0,0.0,0.0
40,2,1,1,1.0,0.0,0.0,0.0
40,2,3,1,1.0,0.0,0.0,0.0
40,2,16,1,0.0,1.0,0.0,0.0
40,3,2,1,1.0,0.0,0.0,0.0
40,3,4,1,1.0,0.0,0.0,0.0
40,3,9,1,0.0,1.0,0.0,0.0
40,4,3,1,1.0,0.0,0.0,0.0
40,4,5,1,1.0,0.0,0.0,0.0
40,5,0,1,1.0,0.0,0.0,0.0
40,5,4,1,1.0,0.0,0.0,0.0
40,5,6,1,0.0,1.0,0.0,0.0
40,6,5,1,0.0,1.0,0.0,0.0
40,6,7,1,0.0,0.0,1.0,0.0
40,6,8,1,0.0,1.0,0.0,0.0
40,7,6,1,0.0,0.0,1.0,0.0
40,8,6,1,0.0,1.0,0.0,0.0
40,9,3,1,0.0,1.0,0.0,0.0
40,9,10,1,0.0,1.0,0.0,0.0
40,10,9,1,0.0,1.0,0.0,0.0
40,10,11,1,1.0,0.0,0.0,0.0
40,10,15,1,1.0,0.0,0.0,0.0
40,11,10,1,1.0,0.0,0.0,0.0
40,11,12,1,1.0,0.0,0.0,0.0
40,12,11,1,1.0,0.0,0.0,0.0
40,12,13,1,1.0,0.0,0.0,0.0
40,12,18,1,0.0,1.0,0.0,0.0
40,13,12,1,1.0,0.0,0.0,0.0
40,13,14,1,1.0,0.0,0.0,0.0
40,13,17,1,0.0,1.0,0.0,0.0
40,14,13,1,1.0,0.0,0.0,0.0
40,14,15,1,1.0,0.0,0.0,0.0
40,15,10,1,1.0,0.0,0.0,0.0
40,15,14,1,1.0,0.0,0.0,0.0
40,15,16,1,0.0,1.0,0.0,0.0
40,16,2,1,0.0,1.0,0.0,0.0
40,16,15,1,0.0,1.0,0.0,0.0
40,17,13,1,0.0,1.0,0.0,0.0
40,18,12,1,0.0,1.0,0.0,0.0
41,0,12,0,0.0,1.0,0.0,0.0
41,1,2,0,0.0,1.0,0.0,0.0
41,2,1,0,0.0,1.0,0.0,0.0
41,2,3,0,1.0,0.0,0.0,0.0
41,2,11,0,1.0,0.0,0.0,0.0
41,3,2,0,1.0,0.0,0.0,0.0
41,3,4,0,1.0,0.0,0.0,0.0
41,3,8,0,1.0,0.0,0.0,0.0
41,4,3,0,1.0,0.0,0.0,0.0
41,4,5,0,1.0,0.0,0.0,0.0
